Provider.ID,Hospital.Name,Measure.ID,Gastrointestinal,Eye,Nervous.System,Musculoskeletal,Skin,Genitourinary,Cardiovascular,Measure.Start.Date,Measure.End.Date,lat,lon
450780,METHODIST AMBULATORY SURGERY HOSPITAL N.W.,OP-26,2,11,298,996,40,0,18,01/01/2013,12/31/2013,29.52768996900005,98.59586943399995
450788,THE CORPUS CHRISTI MEDICAL CENTER,OP-26,1613,0,53,561,39,493,732,01/01/2013,12/31/2013,27.694355444000053,97.34415261199996
450796,NORTHWEST TEXAS SURGERY CENTER,OP-26,2,297,739,428,21,1,16,01/01/2013,12/31/2013,35.17352998300004,101.93812557999996
450797,HOUSTON HOSPITAL FOR SPECIALIZED SURGERY,OP-26,1402,38,712,294,51,10,0,01/01/2013,12/31/2013,29.72438217000007,95.38435746199997
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,OP-26,614,0,1398,131,20,104,535,01/01/2013,12/31/2013,33.46222321000005,94.07552269699994
450803,DOCTORS HOSPITAL TIDWELL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,29.847247675000062,95.40785133599996
450804,TEXAS ORTHOPEDIC HOSPITAL,OP-26,0,0,6187,4250,59,0,10,01/01/2013,12/31/2013,29.700561048000054,95.40950831799995
450808,NORTHWEST HILLS SURGICAL HOSPITAL,OP-26,2516,264,2436,612,5,0,0,01/01/2013,12/31/2013,30.350770631000046,97.75120998999995
450809,NORTH AUSTIN MEDICAL CENTER,OP-26,1232,0,38,3165,126,162,327,01/01/2013,12/31/2013,30.412257459000045,97.70799370999998
450820,METHODIST SUGAR LAND HOSPITAL,OP-26,1163,0,65,313,2582,85,394,01/01/2013,12/31/2013,29.575020505000055,95.64012887499996
450822,LAS COLINAS MEDICAL CENTER,OP-26,1333,0,33,90,58,175,81,01/01/2013,12/31/2013,32.90202973100003,96.95863829399997
450825,CORNERSTONE REGIONAL HOSPITAL,OP-26,553,145,367,366,25,4,4,01/01/2013,12/31/2013,26.263135008000063,98.19896135399995
450827,KELL WEST REGIONAL HOSPITAL,OP-26,50,887,207,363,13,475,65,01/01/2013,12/31/2013,33.87237726800004,98.57876286199996
450828,CHRISTUS SPOHN HOSPITAL ALICE,OP-26,423,0,0,85,2551,0,84,01/01/2013,12/31/2013,27.764706858000068,98.04479641699999
450831,SURGERY SPECIALTY HOSPITALS OF AMERICA S E HOUSTON,OP-26,110,0,289,146,0,2,0,01/01/2013,12/31/2013,29.658711804000063,95.17787610299996
450833,ENNIS REGIONAL MEDICAL CENTER,OP-26,129,0,125,220,373,104,13,01/01/2013,12/31/2013,32.31334684900003,96.63954909799997
450834,PHYSICIANS CENTRE,THE,OP-26,33,616,72,363,9,26,2,01/01/2013,12/31/2013,30.649492778000024,96.29656942699995
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,OP-26,276,0,56,120,26,145,37,01/01/2013,12/31/2013,33.11581718600007,96.67130645299994
450844,METHODIST WILLOWBROOK HOSPITAL,OP-26,2918,25,332,540,55,241,106,01/01/2013,12/31/2013,29.963627357000064,95.55016402099994
450845,EL PASO SPECIALTY HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,31.779586254000037,106.47705185699999
450847,MEMORIAL HERMANN KATY HOSPITAL,OP-26,788,74,34,224,175,168,152,01/01/2013,12/31/2013,29.785939334000034,95.78579960799999
450848,MEMORIAL HERMANN SUGAR LAND HOSPITAL,OP-26,370,0,27,839,90,78,39,01/01/2013,12/31/2013,29.563647539000044,95.68809768599999
450851,BAYLOR HEART AND VASCULAR HOSPITAL,OP-26,7,0,0,0,24,0,1027,01/01/2013,12/31/2013,32.78789442900006,96.78025528599994
450853,BAYLOR MEDICAL CENTER AT FRISCO,OP-26,770,0,1061,1435,272,976,14,01/01/2013,12/31/2013,33.106683048000036,96.83757034799999
450855,HARLINGEN MEDICAL CENTER,OP-26,711,0,25,416,68,82,14,01/01/2013,12/31/2013,26.156573138000056,97.67591413499997
450856,SOUTH TEXAS SPINE AND SURGICAL HOSPITAL,OP-26,0,0,0,402,0,0,0,01/01/2013,12/31/2013,29.61316277700007,98.47844961199996
450860,SURGICAL SPECIALTY HOSPITAL OF SUGAR LAND,OP-26,2257,0,934,985,6,0,0,01/01/2013,12/31/2013,29.575020505000055,95.64012887499996
450862,ST LUKE'S THE WOODLANDS HOSPITAL,OP-26,2504,0,166,375,867,192,577,01/01/2013,12/31/2013,30.20540501100004,95.46067400099997
450864,TEXAS SPINE AND JOINT HOSPITAL,OP-26,0,0,9979,2248,18,2,0,01/01/2013,12/31/2013,32.32936064900008,95.29942853099999
450865,SETON SOUTHWEST HOSPITAL,OP-26,295,0,72,185,836,23,7,01/01/2013,12/31/2013,30.22675745300006,97.88967623899998
450867,SETON NORTHWEST HOSPITAL,OP-26,829,84,106,500,1373,482,97,01/01/2013,12/31/2013,30.40625760900008,97.74484939499996
450869,DOCTORS HOSPITAL AT RENAISSANCE,OP-26,9440,38,429,553,3576,523,2184,01/01/2013,12/31/2013,26.253822967000076,98.20389096799994
450871,ARISE AUSTIN MEDICAL CENTER,OP-26,0,0,126,506,0,225,0,01/01/2013,12/31/2013,30.271592738000038,97.79583786499995
450872,U S M D HOSPITAL AT ARLINGTON L P,OP-26,678,0,1049,162,119,2169,176,01/01/2013,12/31/2013,32.67904837300006,97.11681723199996
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,OP-26,26,1236,1029,422,12,105,3,01/01/2013,12/31/2013,32.913099757000055,96.95187573099997
450875,PHYSICIANS SURGICAL HOSPITAL AT QUAIL CREEK,OP-26,58,0,4866,2696,92,10,11,01/01/2013,12/31/2013,35.209987984000065,101.91313437399998
450876,LUBBOCK HEART HOSPITAL L P,OP-26,0,0,0,157,0,6,38,01/01/2013,12/31/2013,33.60307518700006,101.91345596499997
450877,FOUNDATION SURGICAL HOSPITAL OF EL PASO,OP-26,3341,0,0,843,170,3,0,01/01/2013,12/31/2013,31.73446059300005,106.30155818399999
450880,BAYLOR SURGICAL HOSPITAL AT FORT WORTH,OP-26,70,0,903,1545,30,203,29,01/01/2013,12/31/2013,32.72580781600004,97.34594210599994
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,OP-26,747,0,1325,693,0,113,12,01/01/2013,12/31/2013,32.99517440900007,97.20125214699999
450884,EAST TEXAS MEDICAL CENTER - GILMER,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,32.73528665300006,94.94259449499998
450885,CENTENNIAL MEDICAL CENTER,OP-26,914,0,157,417,779,55,64,01/01/2013,12/31/2013,33.11585290600004,96.77095117499994
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,OP-26,88,0,1018,1025,50,35,0,01/01/2013,12/31/2013,32.94094344000007,97.12898126699997
450889,TEXAS INSTITUTE FOR SURGERY AT TEXAS HEALTH PRESBYTERIAN DALLAS,OP-26,10,0,0,1501,4,37,0,01/01/2013,12/31/2013,32.87735361600005,96.76128929199996
450890,BAYLOR REGIONAL MEDICAL CENTER AT PLANO,OP-26,1008,7,70,292,96,346,133,01/01/2013,12/31/2013,33.01433342200005,96.79096054899998
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,OP-26,1213,353,3142,845,13,279,18,01/01/2013,12/31/2013,33.045083214000044,96.83161074699996
450893,THE HEART HOSPITAL BAYLOR DENTON,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,33.17643758000003,97.08818818599997
450894,PINE CREEK MEDICAL CENTER LLP,OP-26,571,0,548,1136,72,103,0,01/01/2013,12/31/2013,32.840363065000076,96.86900113999997
451301,REAGAN MEMORIAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,31.197585720000063,101.46171618399995
451311,SWEENY COMMUNITY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,29.04788903900004,95.69073997899994
451320,BAYSIDE COMMUNITY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,29.75211338300005,94.68514263399999
451323,ROLLINS BROOK COMMUNITY HOSPITAL,OP-26,265,30,0,1,11,0,1,01/01/2013,12/31/2013,31.072404289000076,98.18564440199998
451342,MITCHELL COUNTY HOSPITAL DISTRICT,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,32.39215727100003,100.92845625899997
451343,ELECTRA MEMORIAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,34.01910588000004,98.92399320399994
451344,HANSFORD COUNTY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,36.19071261200003,101.20010256699999
451350,PLAINS MEMORIAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,34.55559156400005,102.31519259199996
451351,LYNN COUNTY HOSPITAL DISTRICT,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,33.16644268500005,101.79620878899999
451353,CRANE COUNTY HOSPITAL DISTRICT,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,31.390485927000043,102.34933955299994
451354,HAMILTON HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,33.369628238000075,98.76384470899995
451355,COLLINGSWORTH GENERAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,34.849180079000064,100.21241949299997
451356,MEMORIAL MEDICAL CENTER,OP-26,450,43,0,43,12,0,0,01/01/2013,12/31/2013,28.620970931000045,96.63158268999996
451363,JACKSON HEALTHCARE CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,28.97085258800007,96.63737183799998
451364,OTTO KAISER MEMORIAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,28.84863023400004,97.87837107599995
451365,SETON HIGHLAND LAKES,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,30.766363541000032,98.23080807899998
451371,SETON EDGAR B DAVIS HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,29.67262743200007,97.65348266499996
451377,REEVES COUNTY HOSPITAL DISTRICT,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,31.401773780000042,103.51282219399997
451378,BIG BEND REGIONAL MEDICAL CENTER,OP-26,0,0,0,0,8,0,2,01/01/2013,12/31/2013,30.38352646800007,103.67193339599999
451379,CORYELL MEMORIAL HEALTHCARE SYSTEM,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,31.43361129400006,97.77612192299995
451380,EAST TEXAS MEDICAL CENTER QUITMAN,OP-26,654,0,0,43,36,8,4,01/01/2013,12/31/2013,32.79637563700004,95.44505377599995
460001,UTAH VALLEY REGIONAL MEDICAL CENTER,OP-26,2588,279,882,3871,2509,711,3787,01/01/2013,12/31/2013,40.24649080700004,111.66739467299999
460003,SALT LAKE REGIONAL MEDICAL CENTER,OP-26,268,0,119,681,490,191,40,01/01/2013,12/31/2013,40.76933693600006,111.86093088199999
460004,MCKAY DEE HOSPITAL,OP-26,6787,2,787,2898,5373,573,1811,01/01/2013,12/31/2013,41.182842762000064,111.94917334099995
460005,OGDEN REGIONAL MEDICAL CENTER,OP-26,2863,25,57,1497,757,199,598,01/01/2013,12/31/2013,41.16341207600004,111.96866503299998
460006,LDS HOSPITAL,OP-26,5429,0,463,3649,9293,631,595,01/01/2013,12/31/2013,40.778499871000065,111.87863972099996
460007,VALLEY VIEW MEDICAL CENTER,OP-26,940,0,205,542,1519,118,342,01/01/2013,12/31/2013,37.70026348600004,113.06404143699996
460009,UNIVERSITY HEALTH CARE/UNIV HOSPITALS AND  CLINICS,OP-26,8592,7375,3281,10065,37669,1927,1622,01/01/2013,12/31/2013,40.77298795200005,111.83684362499997
460010,INTERMOUNTAIN MEDICAL CENTER,OP-26,9145,1915,880,2822,10429,959,6211,01/01/2013,12/31/2013,40.66034663600004,111.89373522999995
460011,CASTLEVIEW HOSPITAL,OP-26,948,84,0,463,32,87,0,01/01/2013,12/31/2013,39.60453376300006,110.83118408299998
460013,MOUNTAIN VIEW HOSPITAL,OP-26,1245,40,90,225,26,66,277,01/01/2013,12/31/2013,40.04461333800003,111.71522704399996
460014,MOUNTAIN WEST MEDICAL CENTER,OP-26,554,294,31,189,17,119,7,01/01/2013,12/31/2013,40.566694193000046,112.29591041599997
460015,LOGAN REGIONAL HOSPITAL,OP-26,3757,790,1049,1243,643,264,395,01/01/2013,12/31/2013,41.75743373000006,111.82112768799999
460017,BRIGHAM CITY COMMUNITY HOSPITAL,OP-26,1069,295,54,208,23,17,31,01/01/2013,12/31/2013,41.49152653600004,112.02418016899998
460019,UINTAH BASIN MEDICAL CENTER,OP-26,243,156,64,69,6,18,17,01/01/2013,12/31/2013,40.303424936000056,109.99608898599996
460021,DIXIE REGIONAL MEDICAL CENTER,OP-26,1824,0,385,2463,5255,527,2606,01/01/2013,12/31/2013,37.09982198100005,113.55333508599995
460023,AMERICAN FORK HOSPITAL,OP-26,2500,266,342,754,101,271,593,01/01/2013,12/31/2013,40.38027072600005,111.76904436599995
460026,SEVIER VALLEY MEDICAL CENTER,OP-26,4,0,1,10,0,0,0,01/01/2013,12/31/2013,38.78209039200004,112.08475199999998
460030,ASHLEY REGIONAL MEDICAL CENTER,OP-26,249,93,309,333,168,22,26,01/01/2013,12/31/2013,40.457921845000044,109.52668436499994
460033,GARFIELD MEMORIAL HOSPITAL,OP-26,211,0,49,222,678,0,0,01/01/2013,12/31/2013,37.82597250800006,112.42784327299995
460035,BEAVER VALLEY HOSPITAL,OP-26,81,0,0,6,222,0,0,01/01/2013,12/31/2013,38.289840242000025,112.64318848899995
460039,BEAR RIVER VALLEY HOSPITAL,OP-26,297,61,94,164,163,0,23,01/01/2013,12/31/2013,41.72342380200007,112.18143967599997
460041,DAVIS HOSPITAL AND MEDICAL CENTER,OP-26,3377,1031,372,1321,4908,666,377,01/01/2013,12/31/2013,41.08921787400004,111.99543086899996
460042,LAKEVIEW HOSPITAL,OP-26,191,1,1783,1340,644,139,222,01/01/2013,12/31/2013,40.88668360400004,111.86823969799997
460043,OREM COMMUNITY HOSPITAL,OP-26,0,256,296,194,26,30,1,01/01/2013,12/31/2013,40.30326027600006,111.70545684599995
460044,ALTA VIEW HOSPITAL,OP-26,3830,345,217,1047,1066,404,178,01/01/2013,12/31/2013,40.575599778000026,111.85317706999996
460047,ST MARKS HOSPITAL,OP-26,997,129,1957,931,238,374,607,01/01/2013,12/31/2013,40.68704076400007,111.85675983399994
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,OP-26,0,0,33,1894,70,0,35,01/01/2013,12/31/2013,40.64408365700007,111.89840841299997
460051,JORDAN VALLEY MEDICAL CENTER,OP-26,2037,55,758,1852,2825,508,166,01/01/2013,12/31/2013,40.58793342400003,111.97527612899995
460052,TIMPANOGOS REGIONAL HOSPITAL,OP-26,1456,1,454,128,22,46,161,01/01/2013,12/31/2013,40.312087907000034,111.71475115099997
460054,CACHE VALLEY HOSPITAL,OP-26,63,180,350,509,17,27,7,01/01/2013,12/31/2013,41.77553825700005,111.82310081999998
460057,PARK CITY MEDICAL CENTER,OP-26,515,43,702,1572,726,101,70,01/01/2013,12/31/2013,40.68647486900005,111.46651672699994
460058,RIVERTON HOSPITAL,OP-26,3009,64,225,716,1112,214,126,01/01/2013,12/31/2013,40.52227547500007,111.979928471
460060,LONE PEAK HOSPITAL,OP-26,195,0,0,30,8,11,3,01/01/2013,12/31/2013,40.53459279700007,111.89148067299999
461300,DELTA COMMUNITY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,39.34974253100006,112.56026558899998
461301,FILLMORE COMMUNITY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,38.953819775000056,112.33996106599994
461302,MOAB REGIONAL HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,38.57432819300004,109.56012378099996
461303,SANPETE VALLEY HOSPITAL - CAH,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,39.53225359600003,111.46126347999996
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,39.730628066000065,111.83705088599999
461306,GUNNISON VALLEY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,39.15662908000007,111.81637890399998
461307,HEBER VALLEY MEDICAL CENTER,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,40.488898352000035,111.40908450799998
461308,SAN JUAN HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,37.87787989700007,109.34460540199996
461309,KANE COUNTY HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,37.05415050100004,112.52862508099997
461310,BLUE MOUNTAIN HOSPITAL,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,37.613404082000045,109.48153782299994
470001,CENTRAL VERMONT MEDICAL CENTER,OP-26,1671,639,641,1467,1872,538,90,01/01/2013,12/31/2013,44.19659838300004,72.49286810499996
470003,FLETCHER ALLEN HEALTH CARE,OP-26,12558,2551,4536,3171,6925,2467,1257,01/01/2013,12/31/2013,44.48067247900008,73.19654888199995
470005,RUTLAND REGIONAL MEDICAL CENTER,OP-26,1755,620,1059,533,68,210,168,01/01/2013,12/31/2013,43.59924257000006,72.95581416499994
470011,BRATTLEBORO MEMORIAL HOSPITAL,OP-26,1235,492,208,713,2440,132,64,01/01/2013,12/31/2013,42.84213695600005,72.56480461599995
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,OP-26,2048,70,246,1906,1469,189,147,01/01/2013,12/31/2013,42.87354585400004,73.20756008699993
470024,NORTHWESTERN MEDICAL CENTER INC,OP-26,1399,279,695,305,52,95,3,01/01/2013,12/31/2013,44.80662071800003,73.07285157299998
480001,ROY LESTER SCHNEIDER HOSPITAL,THE,OP-26,NA,NA,NA,NA,NA,NA,NA,01/01/2013,12/31/2013,18.348989998000036,64.93041999199994
490001,NORTON COMMUNITY HOSPITAL,OP-26,865,25,8,82,319,183,95,01/01/2013,12/31/2013,36.93210772500004,82.64200917799997
490002,RUSSELL COUNTY MEDICAL CENTER,OP-26,67,0,0,12,1,0,0,01/01/2013,12/31/2013,36.898936683000045,82.07856815899999
490004,SENTARA RMH MEDICAL CENTER,OP-26,2836,2165,2462,1545,500,728,609,01/01/2013,12/31/2013,38.406416378000074,78.85792992999995
490005,WINCHESTER MEDICAL CENTER,OP-26,5582,368,443,1034,55,1169,2328,01/01/2013,12/31/2013,39.191528410000046,78.19397437299995
490007,SENTARA NORFOLK GENERAL HOSPITAL,OP-26,2861,277,586,339,323,526,2030,01/01/2013,12/31/2013,36.86236471500007,76.30473113399995
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,OP-26,5372,2563,4278,7211,8957,1421,1577,01/01/2013,12/31/2013,38.02816524800005,78.51060698099997
490011,BON SECOURS DEPAUL MEDICAL CENTER,OP-26,1896,239,424,440,73,342,185,01/01/2013,12/31/2013,36.89863720900007,76.28211327699995
490013,HALIFAX REGIONAL HOSPITAL,OP-26,2183,583,160,197,54,183,196,01/01/2013,12/31/2013,36.76649993800004,78.94937682299997
490017,BON SECOURS MARYVIEW MEDICAL CENTER,OP-26,4186,0,1581,770,493,480,517,01/01/2013,12/31/2013,36.83662504400007,76.34893496899997
490018,AUGUSTA HEALTH,OP-26,5865,1405,1772,1491,117,894,197,01/01/2013,12/31/2013,38.096285032000026,78.98693244799995
490019,CULPEPER REGIONAL HOSPITAL,OP-26,213,4,98,497,1011,53,57,01/01/2013,12/31/2013,38.45556716700003,78.01196108999994
490020,JOHN RANDOLPH MEDICAL CENTER,OP-26,1011,67,67,256,63,5,110,01/01/2013,12/31/2013,37.30708169700006,77.29152317899997
490021,CENTRA,OP-26,3074,1075,1484,267,666,1880,1536,01/01/2013,12/31/2013,37.413782264000076,79.16975542099993
490022,MARY WASHINGTON HOSPITAL,OP-26,5144,0,223,1505,4066,954,1740,01/01/2013,12/31/2013,38.31152411000005,77.48068292899995
490023,FAUQUIER HOSPITAL,OP-26,2086,368,210,1497,3864,320,284,01/01/2013,12/31/2013,38.71170097800007,77.80823420799999
490024,CARILION MEDICAL CENTER,OP-26,3797,147,316,576,147,689,210,01/01/2013,12/31/2013,37.25195350200005,79.94300219899998
490032,VCU HEALTH SYSTEM,OP-26,4067,337,226,808,144,360,1938,01/01/2013,12/31/2013,37.539776215000074,77.42988708299998
490033,WARREN MEMORIAL HOSPITAL,OP-26,737,139,0,196,4,178,0,01/01/2013,12/31/2013,38.930011474000025,78.19890587599997
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,OP-26,1432,275,539,247,487,105,74,01/01/2013,12/31/2013,37.47445817800008,75.86377851099996
490038,SMYTH COUNTY COMMUNITY HOSPITAL,OP-26,508,215,59,115,32,217,8,01/01/2013,12/31/2013,36.84980606600004,81.49044077499997
490040,INOVA ALEXANDRIA HOSPITAL,OP-26,4420,678,214,967,39,833,250,01/01/2013,12/31/2013,38.82432385000004,77.10517752399994
490041,MARY IMMACULATE HOSPITAL,OP-26,1907,880,114,1106,431,591,186,01/01/2013,12/31/2013,37.145938398000055,76.51179740999999
490042,CARILION NEW RIVER VALLEY MEDICAL CENTER,OP-26,3559,1,0,104,32,488,65,01/01/2013,12/31/2013,37.08894825900006,80.50688052299995
490043,INOVA LOUDOUN HOSPITAL,OP-26,1949,0,24,309,403,502,158,01/01/2013,12/31/2013,39.07534346800003,77.47549285299993
490044,SENTARA OBICI HOSPITAL,OP-26,743,0,58,131,254,125,309,01/01/2013,12/31/2013,36.77272570500003,76.58349006599997
490045,PRINCE WILLIAM MEDICAL CENTER,OP-26,1484,0,149,294,172,478,355,01/01/2013,12/31/2013,38.76772607200007,77.48533603599998
490046,SENTARA LEIGH HOSPITAL,OP-26,3157,921,241,2062,229,777,462,01/01/2013,12/31/2013,36.85023925400003,76.19155862299993
490048,LEWISGALE MEDICAL CENTER,OP-26,3513,17,918,940,1735,624,391,01/01/2013,12/31/2013,37.264384318000054,80.03317631699997
490050,VIRGINIA HOSPITAL CENTER,OP-26,7296,762,337,1093,1627,1024,686,01/01/2013,12/31/2013,38.88945888400008,77.12871633699996
490052,RIVERSIDE REGIONAL MEDICAL CENTER,OP-26,5877,5209,1584,1568,1661,552,817,01/01/2013,12/31/2013,37.06396077000005,76.48531764499995
490053,JOHNSTON MEMORIAL HOSPITAL,OP-26,1619,821,2375,2168,366,258,211,01/01/2013,12/31/2013,36.72259189000005,81.91020345899994
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,OP-26,3639,62,3317,427,233,346,766,01/01/2013,12/31/2013,36.86401478300007,76.02833099099996
490059,BON SECOURS ST MARYS HOSPITAL,OP-26,4569,1,497,1465,1261,413,818,01/01/2013,12/31/2013,37.58502357800006,77.51256760699994
490060,CLINCH VALLEY MEDICAL CENTER,OP-26,2654,0,86,77,156,541,209,01/01/2013,12/31/2013,37.094010242000024,81.81897733299996
490063,INOVA FAIRFAX HOSPITAL,OP-26,6458,1550,41,855,339,1432,247,01/01/2013,12/31/2013,38.86885723800003,77.22468988999998
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,OP-26,1348,0,1686,628,153,503,413,01/01/2013,12/31/2013,37.33779388800008,76.73909067799997
490067,SOUTHSIDE REGIONAL MEDICAL CENTER,OP-26,2359,0,35,274,48,246,174,01/01/2013,12/31/2013,37.18371115000008,77.36137863899995
490069,BON SECOURS MEMORIAL REGIONAL MEDICAL CENTER,OP-26,3561,839,712,1539,2727,242,434,01/01/2013,12/31/2013,37.62805943800004,77.38848905399993
490075,DANVILLE REGIONAL MEDICAL CENTER,OP-26,860,1183,129,744,753,182,422,01/01/2013,12/31/2013,36.577335239000035,79.40471263399996
490077,MARTHA JEFFERSON HOSPITAL,OP-26,2318,3,108,2701,755,175,644,01/01/2013,12/31/2013,38.02454646800004,78.44364115899998
490079,MEMORIAL HOSPITAL OF MARTINSVILLE & HENRY COUNTY,OP-26,1422,297,589,859,288,301,191,01/01/2013,12/31/2013,36.69833603200004,79.86531650199998
490084,RIVERSIDE TAPPAHANNOCK HOSPITAL,OP-26,786,244,681,432,443,54,23,01/01/2013,12/31/2013,37.900334962000045,76.87905648299994
490088,BEDFORD MEMORIAL HOSPITAL,OP-26,374,271,0,9,7,5,0,01/01/2013,12/31/2013,37.35090685500006,79.51654385099994
490089,CARILION FRANKLIN MEMORIAL HOSPITAL,OP-26,666,0,0,16,10,1,1,01/01/2013,12/31/2013,36.994507519000024,79.89036393499998
490090,CENTRA SOUTHSIDE COMMUNITY HOSPITAL, INC,OP-26,925,709,32,52,28,264,6,01/01/2013,12/31/2013,37.30371180800006,78.40371589699998
490092,SOUTHAMPTON MEMORIAL HOSPITAL,OP-26,54,212,63,190,13,62,26,01/01/2013,12/31/2013,36.69096747000003,76.93617613099997
490093,SENTARA CAREPLEX HOSPITAL,OP-26,3073,442,1903,386,291,396,1361,01/01/2013,12/31/2013,37.055482538000035,76.39227574499995
490094,BON SECOURS - RICHMOND COMMUNITY HOSPITAL,OP-26,220,0,33,87,375,2,3,01/01/2013,12/31/2013,37.54024058400006,77.40625378299995
490097,SOUTHERN VIRGINIA REGIONAL MEDICAL CENTER,OP-26,454,122,10,8,51,2,12,01/01/2013,12/31/2013,36.70206193900003,77.53575185699998
490098,COMMUNITY MEMORIAL HOSPITAL,OP-26,1682,354,437,65,45,77,65,01/01/2013,12/31/2013,36.734054678000064,78.13300253299997
490101,INOVA FAIR OAKS HOSPITAL,OP-26,6065,33,189,452,65,560,427,01/01/2013,12/31/2013,38.88590409500006,77.38071230399999
490106,WESTERN STATE HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,38.13079032200005,79.03886756799994
490107,RESTON HOSPITAL CENTER,OP-26,1979,0,437,941,113,947,386,01/01/2013,12/31/2013,38.96149722200005,77.36289264099997
490109,EASTERN STATE HOSPITAL,OP-26,0,0,0,0,0,0,0,01/01/2013,12/31/2013,37.28588204000005,76.73422627799994
490110,LEWISGALE HOSPITAL - MONTGOMERY,OP-26,2146,358,400,545,117,139,142,01/01/2013,12/31/2013,37.18554750100003,80.40870841699996
